aggregation;formula;dimension;layers;train_source;test_source;num_epochs;has_progress_log;final_train_acc;final_test_acc;acc_size_1-10;acc_size_11-20;acc_size_21-30;acc_size_31-40;acc_size_41-50;acc_size_51-60;acc_size_61-70;acc_size_71-80;acc_size_81-90;acc_size_91-100;acc_set_RG;acc_set_CG;acc_set_HC
mean;psi_14;3;3;HC;HC;2000;TRUE;0,9207;0,952;0,8947;0,8608;0,8837;0,8901;0,961;0,9057;0,997;0,9441;0,9718;0,9957;0,9861;0,8751;0,9364
mean;psi_14;4;4;HC;HC;1570;TRUE;0,9992;0,9992;1;1;1;1;1;0,9966;1;0,9973;1;1;1;1;0,9992
mean;psi_14;5;5;HC;HC;2000;TRUE;0,8672;0,9343;0,7895;0,7468;0,845;0,8586;0,9437;0,8687;0,9939;0,9362;0,9624;0,9957;0,9834;0,8156;0,9008
mean;psi_15;3;3;HC;HC;2000;TRUE;0,5428;0,558;0,8947;0,6962;0,5659;0,7696;0,6537;0,5387;0,4299;0,7899;0,4296;0,4172;0,1728;0,4554;0,5505
mean;psi_15;4;4;HC;HC;2000;TRUE;0,9001;0,8906;0,9474;0,9494;0,8527;0,9058;0,8528;0,9158;0,8933;0,8963;0,9014;0,8688;0,8805;0,8402;0,8953
mean;psi_15;5;5;HC;HC;2000;TRUE;0,8374;0,7855;0,8421;0,7089;0,7287;0,7696;0,7619;0,7205;0,7896;0,8032;0,8685;0,7785;0,875;0,6574;0,8114
mean;psi_15;6;6;HC;HC;2000;TRUE;0,8921;0,88;0,8947;0,8101;0,8605;0,8325;0,8268;0,8754;0,8994;0,9122;0,8991;0,8882;0,9051;0,7913;0,886
mean;psi_15;7;7;HC;HC;2000;TRUE;0,8121;0,767;0,8421;0,8101;0,6744;0,822;0,7143;0,7744;0,7409;0,8059;0,7887;0,7484;0,8532;0,7937;0,7895
mean;psi_16;2;2;HC;HC;2000;TRUE;0,9223;0,9406;0,9474;0,962;0,8682;0,911;0,9437;0,9596;0,9573;0,9255;0,939;0,957;0,9863;0,9866;0,9315
mean;psi_16;3;3;HC;HC;2000;TRUE;0,9136;0,9299;0,9474;0,9494;0,8372;0,8901;0,9264;0,9495;0,939;0,9149;0,9343;0,9591;0,9861;0,9583;0,9218
mean;psi_16;4;4;HC;HC;2000;TRUE;0,9841;0,9819;1;0,962;0,9922;1;0,9957;0,9899;0,9604;0,9947;0,9789;0,9699;0,9941;0,9686;0,983
mean;psi_16;5;5;HC;HC;2000;TRUE;0,9865;0,9882;1;1;1;0,9948;0,9913;0,9966;0,9817;0,9947;0,9906;0,9699;0,9952;0,9706;0,9874
mean;psi_16;6;6;HC;HC;2000;TRUE;0,8473;0,893;0,9474;0,9241;0,7442;0,7906;0,8788;0,8956;0,9299;0,875;0,8991;0,957;0,9818;0,5957;0,8702
max;psi_1;2;2;all;all;255;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
max;psi_1;3;3;all;all;2000;TRUE;0,9833;0,9816;0,8876;0,9316;0,9774;0,9714;0,9857;0,9838;0,993;0,9703;0,9938;0,9875;0,9901;0,998;0,9591
max;psi_1;4;4;all;all;89;TRUE;1;0,9996;1;1;1;0,9964;0,9986;1;1;1;1;1;1;1;0,9994
max;psi_2;2;2;all;all;2000;TRUE;0,8126;0,6748;0,4382;0,4786;0,608;0,5964;0,6291;0,6759;0,7578;0,5906;0,7648;0,7209;0,9271;0,6137;0,6875
max;psi_2;3;3;all;all;611;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
max;psi_2;4;4;all;all;981;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
max;psi_2;5;5;all;all;311;TRUE;0,9997;0,9999;1;1;0,9975;1;1;1;1;1;1;1;0,9996;1;0,9998
max;psi_3;2;2;all;all;2000;TRUE;0,9898;0,9827;0,9663;0,953;0,9799;0,9375;0,9929;0,9873;0,996;0,9851;0,9914;0,9805;0,9865;0,998;0,9741
max;psi_3;3;3;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
max;psi_3;4;4;all;all;2000;TRUE;0,9942;0,9907;1;0,9658;0,9874;0,95;1;0,9942;1;0,9983;0,9938;0,9889;0,9891;1;0,9881
max;psi_3;5;5;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
max;psi_3;6;6;all;all;1806;TRUE;0,9999;0,9999;1;0,9957;1;1;1;1;1;1;1;1;0,9998;1;0,9998
max;psi_4;2;2;all;all;2000;TRUE;0,884;0,9003;0,9663;0,9017;0,8467;0,8821;0,8887;0,912;0,9085;0,9003;0,8972;0,9137;0,9223;0,8356;0,919
max;psi_4;3;3;all;all;2000;TRUE;0,9976;0,9973;1;1;0,9849;0,9982;1;0,9988;1;0,9974;0,9953;0,9972;0,9994;1;0,9929
max;psi_4;4;4;all;all;1572;TRUE;0,9999;0,9984;1;1;0,9899;1;1;1;1;0,9983;0,9977;0,9979;0,9994;1;0,998
max;psi_4;5;5;all;all;2000;TRUE;0,9991;0,9965;1;0,9957;0,9849;0,9946;0,9957;0,9988;0,998;0,9965;0,9969;0,9979;0,999;1;0,9943
max;psi_4;6;6;all;all;2000;TRUE;0,9987;0,9958;1;1;0,9799;0,9964;0,9971;0,9988;1;0,9921;0,9977;0,9951;0,9988;1;0,9929
max;psi_5;2;2;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
max;psi_5;3;3;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
max;psi_5;4;4;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
max;psi_5;5;5;all;all;1204;TRUE;0,9995;0,9997;0,9775;1;1;1;1;1;1;1;1;1;0,9996;1;0,9992
max;psi_5;6;6;all;all;946;TRUE;1;0,9996;1;1;1;1;1;0,9988;1;0,9983;1;1;1;1;0,9994
max;psi_6;2;2;all;all;2000;TRUE;0,9186;0,9223;0,9888;0,9487;0,9121;0,8625;0,8688;0,897;0,9296;0,9134;0,9502;0,9582;0,9386;0,9087;0,9141
max;psi_6;3;3;all;all;2000;TRUE;0,9186;0,9223;0,9888;0,9487;0,9121;0,8625;0,8688;0,897;0,9296;0,9134;0,9502;0,9582;0,9386;0,9087;0,9141
max;psi_6;4;4;all;all;2000;TRUE;0,9921;0,9826;0,9663;0,9615;0,9849;0,9589;0,9872;0,9861;0,9739;0,9808;0,9953;0,9875;0,9879;0,9978;0,9761
max;psi_6;5;5;all;all;2000;TRUE;0,9983;0,9981;1;0,9957;1;0,9964;1;1;1;0,9939;0,9992;0,9972;0,9994;1;0,9951
max;psi_6;6;6;all;all;1357;TRUE;0,9999;0,9999;1;1;1;1;1;1;1;1;1;0,9993;1;1;0,9996
max;psi_7;6;6;all;all;2000;TRUE;0,9945;0,9384;0,9438;0,9444;0,9523;0,9679;0,9629;0,9699;0,8965;0,9834;0,8411;0,9708;0,9812;0,9781;0,9388
max;psi_7;7;7;all;all;2000;TRUE;0,991;0,96;0,9551;0,953;0,9422;0,9714;0,97;0,9641;0,9317;0,9834;0,9533;0,9617;0,9966;0,9911;0,9382
max;psi_7;8;8;all;all;2000;TRUE;0,981;0,957;0,9551;0,8248;0,9196;0,9571;0,9529;0,9595;0,9698;0,9755;0,9657;0,9582;0,9897;0,9721;0,9447
max;psi_7;9;9;all;all;2000;TRUE;0,992;0,976;0,9888;0,9573;0,9221;0,9643;0,9829;0,9884;0,9859;0,9816;0,9798;0,9722;0,9964;0,9937;0,9615
max;psi_7;10;10;all;all;2000;TRUE;0,9444;0,8683;0,9326;0,8291;0,8467;0,8964;0,9101;0,9028;0,8543;0,9029;0,8396;0,8323;0,9324;0,915;0,8698
max;psi_8;6;6;all;all;2000;TRUE;0,9504;0,9472;0,8315;0,859;0,902;0,8393;0,9287;0,9699;0,9739;0,9598;0,9759;0,9645;0,9608;1;0,8856
max;psi_8;7;7;all;all;2000;TRUE;0,9504;0,9472;0,8315;0,859;0,902;0,8393;0,9287;0,9699;0,9739;0,9598;0,9759;0,9645;0,9608;1;0,8856
max;psi_8;8;8;all;all;2000;TRUE;0,9878;0,9783;0,9775;0,9359;0,9196;0,9018;0,99;0,9907;0,9889;0,9895;0,9938;0,9882;0,9723;1;0,9767
max;psi_8;9;9;all;all;1095;TRUE;0,9997;0,9997;1;1;0,9975;0,9982;1;1;1;1;1;1;0,9992;1;1
max;psi_8;10;10;all;all;894;TRUE;0,9999;0,9996;1;1;0,9975;0,9964;1;1;1;1;1;1;0,9998;1;0,9994
max;psi_9;2;2;all;all;2000;TRUE;0,714;0,7176;0,9663;0,9573;0,9146;0,875;0,8245;0,7199;0,6804;0,7017;0,6534;0,5894;0,3971;0,9642;0,7851
max;psi_9;3;3;all;all;2000;TRUE;0,8899;0,8639;0,9663;0,953;0,8819;0,8839;0,8331;0,8738;0,8312;0,8941;0,8396;0,8594;0,7935;0,9642;0,872
max;psi_9;4;4;all;all;2000;TRUE;0,8879;0,8579;0,9663;0,9573;0,902;0,8714;0,8388;0,8414;0,8211;0,8941;0,831;0,8573;0,7856;0,9631;0,869
max;psi_9;5;5;all;all;2000;TRUE;0,9467;0,921;0,9775;0,9829;0,9548;0,9411;0,9101;0,9375;0,8945;0,9283;0,9034;0,9137;0,8936;0,9735;0,9336
max;psi_10;2;2;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
max;psi_10;3;3;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
max;psi_10;4;4;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
max;psi_10;5;5;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
max;psi_11;2;2;all;all;2000;TRUE;0,452;0,3381;0,5056;0,5;0,4422;0,4607;0,3894;0,331;0,2653;0,371;0,2827;0,2777;0,0807;0,7018;0,399
max;psi_11;3;3;all;all;2000;TRUE;0,6845;0,8162;0,8652;0,7521;0,7211;0,7732;0,8188;0,8183;0,8452;0,8023;0,8505;0,8246;0,9784;0,4337;0,8428
max;psi_11;4;4;all;all;2000;TRUE;0,7839;0,7895;0,7978;0,7137;0,7261;0,75;0,8003;0,8102;0,798;0,8031;0,7967;0,7933;0,98;0,4321;0,9486
max;psi_11;5;5;all;all;2000;TRUE;0,9382;0,8019;0,764;0,7222;0,6935;0,7732;0,7946;0,8333;0,8131;0,8198;0,8139;0,8107;0,9693;0,77;0,8681
max;psi_11;6;6;all;all;2000;TRUE;0,7463;0,8304;0,7079;0,6624;0,6935;0,6804;0,8431;0,8461;0,9116;0,7944;0,8894;0,8657;0,9683;0,6931;0,7061
max;psi_12;2;2;all;all;2000;TRUE;0,9018;0,8013;0,809;0,7778;0,7312;0,7625;0,766;0,7905;0,792;0,8163;0,8131;0,8469;0,9219;0,8103;0,8203
max;psi_12;3;3;all;all;2000;TRUE;0,9049;0,8265;0,8202;0,7991;0,7814;0,8018;0,8046;0,8137;0,802;0,8478;0,8209;0,8768;0,9447;0,8643;0,7865
max;psi_12;4;4;all;all;2000;TRUE;0,9082;0,8348;0,8427;0,7692;0,7663;0,7929;0,806;0,8438;0,8171;0,8539;0,845;0,8768;0,9437;0,8127;0,8566
max;psi_12;5;5;all;all;2000;TRUE;0,9419;0,8751;0,8876;0,8291;0,7889;0,8214;0,8573;0,8877;0,8884;0,8863;0,9003;0,8873;0,9594;0,8818;0,8829
max;psi_13;2;2;all;all;2000;TRUE;0,8543;0,851;0,9663;0,9487;0,9246;0,8857;0,8645;0,8681;0,809;0,8626;0,8458;0,8017;0,7035;0,9953;0,8586
max;psi_13;3;3;all;all;2000;TRUE;0,8242;0,8232;0,9663;0,9103;0,8568;0,875;0,8402;0,8275;0,7889;0,8495;0,7975;0,7857;0,6633;0,986;0,8214
max;psi_13;4;4;all;all;2000;TRUE;0,5557;0,4558;0,573;0,4872;0,4246;0,3875;0,475;0,4132;0,4613;0,4646;0,4938;0,4502;0,4364;0,5866;0,4916
max;psi_13;5;5;all;all;2000;TRUE;0,9152;0,8977;1;0,9829;0,9422;0,9357;0,9215;0,9144;0,8804;0,9125;0,8746;0,8497;0,8038;0,9951;0,9198
max;psi_14;2;2;all;all;2000;TRUE;0,9846;0,9238;0,8876;0,9316;0,9095;0,9089;0,9215;0,9155;0,9327;0,9239;0,9252;0,9332;0,9933;0,8992;0,9688
max;psi_14;3;3;all;all;2000;TRUE;0,9293;0,8714;0,764;0,7821;0,8216;0,8429;0,8702;0,8519;0,8945;0,8766;0,8855;0,897;0,9834;0,8156;0,9008
max;psi_14;4;4;all;all;2000;TRUE;0,993;0,9979;0,9775;1;1;0,9875;1;0,9965;1;0,9983;0,9984;1;0,998;1;0,9885
max;psi_14;5;5;all;all;2000;TRUE;0,9293;0,8714;0,764;0,7821;0,8216;0,8429;0,8702;0,8519;0,8945;0,8766;0,8855;0,897;0,9834;0,8156;0,9008
max;psi_15;3;3;all;all;2000;TRUE;0,9724;0,9716;0,9663;0,9615;0,9598;0,9589;0,9629;0,963;0,9769;0,9764;0,979;0,977;0,9725;0,9929;0,9506
max;psi_15;4;4;all;all;2000;TRUE;0,9309;0,8848;0,8989;0,8376;0,8543;0,8464;0,8545;0,8773;0,8925;0,9046;0,9019;0,8977;0,9152;0,9306;0,8766
max;psi_15;5;5;all;all;2000;TRUE;0,9992;0,9994;1;1;1;0,9982;1;0,9988;1;1;0,9984;0,9993;0,9984;1;0,9994
max;psi_15;6;6;all;all;2000;TRUE;0,9942;0,9901;1;1;0,9925;0,9911;0,9857;0,9884;0,9889;0,9948;0,9899;0,9875;0,9843;1;0,9921
max;psi_15;7;7;all;all;2000;TRUE;0,9833;0,9731;0,9888;0,9786;0,9548;0,9482;0,9486;0,9688;0,9829;0,9755;0,9844;0,9819;0,9723;0,9984;0,9637
max;psi_16;2;2;all;all;2000;TRUE;0,7791;0,7529;0,5393;0,6325;0,7035;0,7464;0,7076;0,7639;0,8291;0,6763;0,7975;0,7857;0,9631;0,5957;0,7391
max;psi_16;3;3;all;all;2000;TRUE;0,9173;0,8536;0,8315;0,8376;0,7764;0,8214;0,8502;0,8461;0,8734;0,8661;0,8403;0,8859;0,982;0,7878;0,8854
max;psi_16;4;4;all;all;2000;TRUE;0,9833;0,9753;1;0,9872;0,9447;0,975;0,9843;0,9537;0,9869;0,9886;0,9587;0,9854;0,9907;0,987;0,9601
max;psi_16;5;5;all;all;2000;TRUE;0,991;0,9821;1;1;0,9598;0,9911;0,9914;0,963;0,9879;0,9956;0,9657;0,9875;0,9929;0,9874;0,9793
max;psi_16;6;6;all;all;2000;TRUE;0,9914;0,9838;0,9888;1;0,9673;0,9911;0,9914;0,9641;0,991;0,9965;0,9665;0,991;0,9927;0,9872;0,9828
sum;psi_1;2;2;all;all;216;TRUE;0,9999;0,9994;1;1;1;1;1;0,9988;0,999;0,9991;0,9992;0,9993;1;0,999;0,9998
sum;psi_1;3;3;all;all;2000;TRUE;0,9996;0,9997;1;1;1;1;1;1;0,999;1;0,9992;1;0,9998;1;0,9992
sum;psi_1;4;4;all;all;431;TRUE;0,9999;0,9999;1;1;1;1;1;1;1;1;0,9992;1;1;1;0,9996
sum;psi_2;2;2;all;all;2000;TRUE;0,99;0,9586;1;1;1;1;0,9558;0,956;0,9548;0,9554;0,9548;0,9332;0,9998;0,937;0,9854
sum;psi_2;3;3;all;all;2000;TRUE;0,8525;0,7528;0,6854;0,6838;0,6658;0,6446;0,7546;0,7211;0,7859;0,7533;0,7835;0,8017;0,9473;0,6349;0,8238
sum;psi_2;4;4;all;all;2000;TRUE;0,9381;0,9188;0,8876;0,8675;0,8593;0,8393;0,9173;0,9074;0,9447;0,9204;0,9431;0,9429;0,953;0,9532;0,8787
sum;psi_2;5;5;all;all;2000;TRUE;0,9441;0,9381;0,9213;0,8547;0,8794;0,8714;0,9415;0,9225;0,9658;0,9423;0,9618;0,9589;0,9621;0,97;0,8912
sum;psi_3;2;2;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
sum;psi_3;3;3;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
sum;psi_3;4;4;all;all;2000;TRUE;0,9917;0,9897;0,9888;0,9615;0,9874;0,9429;0,9971;0,9907;0,997;0,9921;1;0,993;0,9875;1;0,9846
sum;psi_3;5;5;all;all;1817;TRUE;0,9997;0,9955;0,9888;0,9957;0,9975;0,9982;0,9957;0,9919;0,9899;0,9983;0,9953;0,9979;0,9986;0,9964;0,9976
sum;psi_3;6;6;all;all;2000;TRUE;0,9875;0,9883;0,9101;0,9444;0,9849;0,9339;0,9943;0,9884;1;0,9974;1;0,9937;0,9839;1;0,9799
sum;psi_4;2;2;all;all;2000;TRUE;0,8784;0,9238;0,9775;0,9017;0,8844;0,9089;0,9044;0,9375;0,9397;0,9108;0,9276;0,9381;0,9187;0,8848;0,9008
sum;psi_4;3;3;all;all;2000;TRUE;0,9119;0,8757;0,7865;0,8333;0,799;0,825;0,8345;0,8785;0,8915;0,8469;0,9081;0,9304;0,9082;0,9447;0,8276
sum;psi_4;4;4;all;all;2000;TRUE;0,884;0,9003;0,9663;0,9017;0,8467;0,8821;0,8887;0,912;0,9085;0,9003;0,8972;0,9137;0,9223;0,8356;0,919
sum;psi_4;5;5;all;all;2000;TRUE;0,9317;0,926;0,9663;0,9274;0,8844;0,9268;0,9044;0,9213;0,9176;0,9248;0,9346;0,9471;0,9233;0,9656;0,8975
sum;psi_4;6;6;all;all;2000;TRUE;0,884;0,9003;0,9663;0,9017;0,8467;0,8821;0,8887;0,912;0,9085;0,9003;0,8972;0,9137;0,9223;0,8356;0,919
sum;psi_5;2;2;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
sum;psi_5;3;3;all;all;1732;TRUE;0,9999;0,9975;0,9888;1;1;0,9982;1;1;1;0,993;1;0,9937;0,9998;1;0,9962
sum;psi_5;4;4;all;all;2000;TRUE;0,982;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;0,9996;0,953
sum;psi_5;5;5;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
sum;psi_5;6;6;all;all;1167;TRUE;0,9993;0,9982;0,9888;1;1;1;1;1;1;0,9948;1;0,9951;0,9996;1;0,9966
sum;psi_6;2;2;all;all;2000;TRUE;0,9186;0,9223;0,9888;0,9487;0,9121;0,8625;0,8688;0,897;0,9296;0,9134;0,9502;0,9582;0,9386;0,9087;0,9141
sum;psi_6;3;3;all;all;2000;TRUE;0,9222;0,9239;0,9888;0,9487;0,9121;0,8589;0,8745;0,9005;0,9367;0,9151;0,9502;0,9576;0,9384;0,9075;0,9234
sum;psi_6;4;4;all;all;2000;TRUE;0,9626;0,9683;0,9888;0,9701;0,9523;0,9321;0,9444;0,9421;0,9779;0,9694;0,9813;0,9937;0,9526;0,9996;0,9443
sum;psi_6;5;5;all;all;2000;TRUE;0,9177;0,9255;0,9888;0,9444;0,9121;0,8625;0,8745;0,897;0,9367;0,9195;0,9525;0,9617;0,9386;0,9052;0,9214
sum;psi_6;6;6;all;all;2000;TRUE;0,9634;0,9448;0,9888;0,9701;0,9422;0,9125;0,9173;0,9051;0,9467;0,9405;0,965;0,9729;0,9487;0,9696;0,9437
sum;psi_7;6;6;all;all;2000;TRUE;0,8285;0,7756;0,8315;0,8077;0,8241;0,8625;0,9087;0,8009;0,6844;0,7332;0,7298;0,7773;0,7089;0,9299;0,7659
sum;psi_7;7;7;all;all;2000;TRUE;0,7657;0,7948;0,8539;0,8974;0,8668;0,9179;0,903;0,8426;0,6623;0,9125;0,7017;0,7063;0,7008;0,8457;0,7948
sum;psi_7;8;8;all;all;2000;TRUE;0,8288;0,7914;0,8876;0,8462;0,8593;0,8857;0,9087;0,831;0,6824;0,8084;0,7227;0,7634;0,6938;0,9573;0,778
sum;psi_7;9;9;all;all;2000;TRUE;0,8159;0,8095;0,8539;0,8547;0,8291;0,875;0,9044;0,8333;0,7296;0,8373;0,7679;0,778;0,6803;0,9704;0,7869
sum;psi_7;10;10;all;all;2000;TRUE;0,7136;0,7007;0,8315;0,7436;0,6859;0,7179;0,8616;0,8009;0,592;0,7174;0,595;0,7008;0,6395;0,7959;0,6856
sum;psi_8;6;6;all;all;2000;TRUE;0,9954;0,9831;1;0,9744;0,9698;0,9446;0,9943;0,9884;0,9829;0,9939;0,9813;0,9868;0,9899;0,9943;0,9834
sum;psi_8;7;7;all;all;2000;TRUE;0,9916;0,9872;0,9888;0,9744;0,9447;0,9589;0,9914;0,9884;0,998;0,9965;0,9891;0,9923;0,9843;0,9959;0,9878
sum;psi_8;8;8;all;all;2000;TRUE;0,9925;0,9868;1;0,9444;0,9497;0,9286;0,99;0,9873;0,999;0,993;0,9992;0,9993;0,9834;0,9982;0,9872
sum;psi_8;9;9;all;all;2000;TRUE;0,9965;0,9901;1;0,9701;0,9698;0,9661;0,9943;0,9942;0,9879;0,9991;0,9938;0,9944;0,9883;1;0,9915
sum;psi_8;10;10;all;all;2000;TRUE;0,9958;0,992;1;0,9658;0,9623;0,9446;0,9971;0,9954;1;0,9983;1;1;0,9869;1;0,9947
sum;psi_9;2;2;all;all;979;TRUE;0,9999;0,9999;1;1;1;1;0,9986;1;1;1;1;1;1;1;0,9996
sum;psi_9;3;3;all;all;2000;TRUE;0,9984;0,999;1;1;1;0,9964;0,9971;0,9988;0,999;0,9991;0,9992;1;0,9988;1;0,9972
sum;psi_9;4;4;all;all;927;TRUE;0,9996;0,9999;1;1;1;1;1;1;1;1;0,9992;1;0,9992;1;1
sum;psi_9;5;5;all;all;2000;TRUE;0,9018;0,8846;0,9663;0,9615;0,9271;0,9071;0,883;0,8819;0,8603;0,9134;0,8481;0,8754;0,8098;0,9747;0,8945
sum;psi_10;2;2;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
sum;psi_10;3;3;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
sum;psi_10;4;4;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
sum;psi_10;5;5;all;all;2000;TRUE;0,9056;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9091
sum;psi_11;2;2;all;all;2000;TRUE;0,972;0,9415;0,8427;0,8718;0,7965;0,8946;0,9387;0,9525;0,9467;0,972;0,9595;0,968;0,9725;0,9553;0,9417
sum;psi_11;3;3;all;all;2000;TRUE;0,9206;0,8177;0,8202;0,6966;0,7085;0,7607;0,8302;0,8611;0,8422;0,825;0,8287;0,8246;0,9511;0,8457;0,8084
sum;psi_11;4;4;all;all;2000;TRUE;0,9996;0,9916;1;1;1;0,9982;0,9914;0,9884;0,9879;0,986;0,993;0,9923;0,9998;0,9893;0,9974
sum;psi_11;5;5;all;all;2000;TRUE;0,9993;0,9949;1;0,9957;0,9849;0,9929;0,9986;0,9977;0,998;0,9948;0,9984;0,9896;0,9988;1;0,9925
sum;psi_11;6;6;all;all;1520;TRUE;0,9999;0,9927;1;0,9872;0,9523;0,9821;0,9986;1;0,995;0,9921;0,9992;0,9944;0,9992;0,9949;0,9947
sum;psi_12;2;2;all;all;2000;TRUE;0,9796;0,9491;0,9438;0,9402;0,9196;0,9375;0,9458;0,9537;0,9558;0,9414;0,9603;0,9541;0,9818;0,9484;0,9623
sum;psi_12;3;3;all;all;2000;TRUE;0,9376;0,9232;0,9326;0,9103;0,892;0,8964;0,8959;0,9306;0,9447;0,9073;0,9517;0,9248;0,9653;0,9257;0,8999
sum;psi_12;4;4;all;all;2000;TRUE;0,8623;0,9389;0,8427;0,8846;0,8543;0,8714;0,8987;0,9421;0,9588;0,944;0,9821;0,9645;0,958;0,8623;0,8835
sum;psi_12;5;5;all;all;2000;TRUE;0,9236;0,9363;0,8764;0,8632;0,8719;0,8839;0,8745;0,9491;0,9578;0,9423;0,9751;0,9582;0,9576;0,9623;0,8704
sum;psi_13;2;2;all;all;2000;TRUE;0,9612;0,9534;0,9888;0,9915;0,9623;0,9679;0,9472;0,9398;0,9508;0,9685;0,9478;0,9429;0,9265;0,9949;0,9502
sum;psi_13;3;3;all;all;2000;TRUE;0,8472;0,8385;0,9663;0,9615;0,9397;0,9321;0,8944;0,875;0,7869;0,8705;0,7578;0,7794;0,6647;0,9943;0,8689
sum;psi_13;4;4;all;all;2000;TRUE;0,9913;0,9905;1;0,9915;0,9874;0,9875;0,9715;0,9931;0,996;0,986;0,9953;0,9951;0,9933;1;0,9795
sum;psi_13;5;5;all;all;1489;TRUE;0,9996;0,9994;1;1;1;1;1;1;1;0,9983;0,9992;0,9986;0,9994;1;0,999
sum;psi_14;2;2;all;all;2000;TRUE;0,9293;0,8714;0,764;0,7821;0,8216;0,8429;0,8702;0,8519;0,8945;0,8766;0,8855;0,897;0,9834;0,8156;0,9008
sum;psi_14;3;3;all;all;2000;TRUE;0,9332;0,8723;0,764;0,7821;0,8241;0,8446;0,8702;0,853;0,8955;0,8775;0,8863;0,8977;0,9834;0,8226;0,901
sum;psi_14;4;4;all;all;2000;TRUE;0,9293;0,8714;0,764;0,7821;0,8216;0,8429;0,8702;0,8519;0,8945;0,8766;0,8855;0,897;0,9834;0,8156;0,9008
sum;psi_14;5;5;all;all;2000;TRUE;0,9989;0,9974;1;0,9957;0,9925;0,9964;0,9971;0,9977;0,997;0,9983;0,9992;0,9972;0,9978;0,998;0,9986
sum;psi_15;3;3;all;all;2000;TRUE;0,8455;0,8206;0,7978;0,7821;0,6985;0,7536;0,7903;0,8113;0,8281;0,8495;0,8559;0,849;0,8853;0,8133;0,8003
sum;psi_15;4;4;all;all;2000;TRUE;0,8561;0,8289;0,7865;0,765;0,7513;0,7875;0,816;0,8241;0,8382;0,8443;0,859;0,8434;0,9071;0,8129;0,8072
sum;psi_15;5;5;all;all;2000;TRUE;0,8849;0,8348;0,764;0,8162;0,7764;0,7857;0,8231;0,8194;0,8482;0,8416;0,8621;0,8532;0,9092;0,8457;0,8236
sum;psi_15;6;6;all;all;2000;TRUE;0,8601;0,8291;0,7528;0,7821;0,7312;0,7875;0,8003;0,8137;0,8683;0,8399;0,8559;0,8483;0,8977;0,8002;0,8353
